gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
Gm36767	0.1233549	0.05548383	0.9673458	0.8325408	NA
Gm36768	2.270658	0.08016311	0.54906138	0.7639688	0.838761
Gm36771	0.1226395	-0.05161082	0.96646521	0.8439807	NA
Gm36774	0.1243433	0.05548383	0.9673458	0.8325408	NA
Gm36783	0.1278316	0.05548383	0.9673458	0.8325408	NA
Gm36785	0.1243433	0.05548383	0.9673458	0.8325408	NA
Gm36787	3.207573	0.08861247	0.50059023	0.7358867	0.8159016
Gm36789	1.484509	-0.3475731	0.76200927	0.2680175	0.379552
Gm36793	0.1208589	-0.05161082	0.96646521	0.8439807	NA
Gm36794	0.1230607	-0.05161082	0.96646521	0.8439807	NA
Gm36797	0.1290614	0.05548383	0.9673458	0.8325408	NA
Gm36798	1.545231	-0.3712402	0.82449877	0.2488982	0.3574287
Gm36801	0.1290614	0.05548383	0.9673458	0.8325408	NA
Gm36803	0.3765657	0.06911913	0.90934198	0.7990707	NA
Gm36808	0.1208589	-0.05161082	0.96646521	0.8439807	NA
Gm36817	0.3679184	-0.1608827	0.99696364	0.5565718	NA
Gm36818	8.195976	1.401461	0.73547412	0.002023077	0.004357235
Gm36819	0.7396951	-0.1216489	0.81545263	0.6662417	0.7606716
Gm36823	0.1290614	0.05548383	0.9673458	0.8325408	NA
Gm36826	1.375527	-0.2887526	0.73565466	0.3401069	0.4592144
Gm36827	0.2581229	0.1120471	0.98678848	0.6736284	NA
Gm36830	0.6289542	0.3273257	0.97272575	0.2992911	0.414721
Gm36834	2.386517	-0.08933266	0.58483494	0.741168	0.820183
Gm36839	3.879147	0.2112106	0.52344041	0.4398241	0.5606006
Gm36841	300.8323	-5.177171	0.21624187	8.881097e-128	2.842777e-126
Gm36843	7.027726	0.7167369	0.66136248	0.04196928	0.07416741
Gm36845	0.1230607	-0.05161082	0.96646521	0.8439807	NA
Gm36847	0.6335296	0.487176	1.04328098	0.1680572	0.2558972
Gm36848	0.5215531	-0.1743733	0.87217371	0.5444148	0.6578093
Gm36851	0.1278316	0.05548383	0.9673458	0.8325408	NA
Gm36853	0.1233549	0.05548383	0.9673458	0.8325408	NA
Gm36856	24.99024	0.4493933	0.32917704	0.06458419	0.1097905
Gm36860	0.2442237	0.002156131	0.95200601	0.9934509	NA
Gm36864	0.5850944	-0.223624	0.88872234	0.4494834	0.569678
Gm36875	0.3646962	-0.1890145	0.96458722	0.5056072	NA
Gm36876	35.26642	-0.4874112	0.2563188	0.02044611	0.03831627
Gm36879	0.1233549	0.05548383	0.9673458	0.8325408	NA
Gm36885	2.367958	-0.1106278	0.53834917	0.6792466	0.7710004
Gm36893	2.381815	1.079055	1.24647552	0.02950091	0.05375779
Gm36897	1.780853	0.6868895	1.04275338	0.08482431	0.1403496
Gm36902	0.1233549	0.05548383	0.9673458	0.8325408	NA
Gm36904	0.4325887	0.1025369	0.86247886	0.7126681	NA
Gm36905	2.167005	0.1684033	0.56657201	0.5393935	0.6528352
Gm36907	16.86484	-0.7339761	0.4616624	0.01477853	0.02833296
Gm36908	0.7596819	0.005014228	0.7177265	0.9854582	0.9939181
Gm36913	0.7680666	-0.1124768	0.7405999	0.6886162	0.778767
Gm36917	18.66288	-0.7055558	0.36422164	0.007468806	0.0149608
Gm36920	0.87663	-0.4027418	0.93729865	0.2260239	0.3293218
Gm36924	0.4915917	0.1498664	0.86423273	0.5980607	NA
Gm36926	0.1291332	-0.05161082	0.96646521	0.8439807	NA
Gm3696	0.3792043	-0.1970415	0.96509484	0.4902393	NA
Gm3704	12.01394	0.6010967	0.44820655	0.03742906	0.06679491
Gm37047	0.1230607	-0.05161082	0.96646521	0.8439807	NA
Gm37053	0.1278316	0.05548383	0.9673458	0.8325408	NA
Gm37083	0.1233549	0.05548383	0.9673458	0.8325408	NA
Gm37120	6.981225	0.5400138	0.63381558	0.0975776	0.1592056
Gm3716	121.3628	2.285632	0.1877128	3.978976e-35	3.347593e-34
Gm37233	0.6335093	-0.07553153	0.77991479	0.786075	0.8550289
Gm37292	35.87964	0.4168245	0.30119067	0.07154584	0.1205136
Gm37294	0.1278316	0.05548383	0.9673458	0.8325408	NA
Gm37323	0.85012	0.4019198	0.94644583	0.2269519	0.3303708
Gm37336	0.1290614	0.05548383	0.9673458	0.8325408	NA
Gm3734	0.1233549	0.05548383	0.9673458	0.8325408	NA
Gm3739	1.386598	-1.488367	1.53974759	0.01375744	0.02650086
Gm3740	1.781804	-0.2393659	0.64089837	0.4068349	0.5283045
Gm37500	2.372722	0.04954012	0.51757745	0.8505894	0.8955718
Gm37548	0.5021699	0.003524837	0.79922817	0.9897902	NA
Gm37679	0.4960607	0.1345214	0.89950572	0.6310406	NA
Gm3775	0.1230607	-0.05161082	0.96646521	0.8439807	NA
Gm37762	0.4312057	0.10353	0.86326334	0.7100748	NA
Gm37804	25.0596	-0.5210824	0.31140356	0.02801513	0.05125296
Gm3785	0.1291332	-0.05161082	0.96646521	0.8439807	NA
Gm37885	2.424374	0.2673174	0.60557407	0.3539942	0.4733525
Gm37896	0.1226395	-0.05161082	0.96646521	0.8439807	NA
Gm37915	0.1233549	0.05548383	0.9673458	0.8325408	NA
Gm3807	3.50674	0.2843059	0.53702726	0.3133216	0.4302519
Gm38137	0.6221497	0.07812506	0.78206076	0.7790496	0.8499396
Gm38171	0.3660938	-0.1897952	0.96462513	0.5040931	NA
Gm38191	0.1230607	-0.05161082	0.96646521	0.8439807	NA
Gm38250	10.3385	2.127611	0.76738787	0.0001317397	0.0003191994
Gm38293	20.58426	2.64152	0.45246615	2.926575e-10	1.031974e-09
Gm38316	1.898984	0.8513739	1.10424073	0.05146699	0.08930807
Gm38388	0.858179	0.6252388	1.16047475	0.1076233	0.1736473
Gm38396	287.7056	-0.1812869	0.10351433	0.06898357	0.1166163
Gm38397	1.00811	0.005562949	0.68250086	0.9837959	0.9931792
Gm38403	0.2452015	0.001961934	0.95146955	0.9940427	NA
Gm38404	0.1290614	0.05548383	0.9673458	0.8325408	NA
Gm38405	0.1278316	0.05548383	0.9673458	0.8325408	NA
Gm38407	0.1290614	0.05548383	0.9673458	0.8325408	NA
Gm38409	72.03855	1.987926	0.22506891	1.169432e-19	6.190795e-19
Gm38410	0.3871843	0.1731088	0.99777337	0.5308128	NA
Gm38411	0.4927606	0.1521063	0.86526828	0.5929649	NA
Gm38412	0.2524009	0.1156074	0.97520457	0.6668553	NA
Gm38413	0.1291332	-0.05161082	0.96646521	0.8439807	NA
Gm38414	0.2504788	0.002071296	0.94862024	0.9937214	NA
Gm38415	0.384818	0.06968297	0.90668561	0.7977011	NA
Gm38416	4.059744	-1.227012	1.02715144	0.01316211	0.02542286
Gm38423	17.16549	0.405098	0.9519208	0.2243896	0.3274258
Gm38424	24.54827	0.7878625	0.3504839	0.002482272	0.005295959
Gm38425	0.1233549	0.05548383	0.9673458	0.8325408	NA
Gm38426	553.0309	1.148275	0.07668598	1.928577e-52	2.309594e-51
Gm38427	0.1230607	-0.05161082	0.96646521	0.8439807	NA
Gm38431	4.233262	0.01258422	0.48075911	0.9612213	0.9794382
Gm38442	1.348912	-1.102239	1.44425364	0.03158058	0.05718405
Gm38444	3.730783	-0.3270511	0.55545055	0.2576509	0.3673153
Gm38446	3.980809	0.06873548	0.47056139	0.7905715	0.8577542
Gm38450	0.2451819	0.001521783	0.95147698	0.9953791	NA
Gm38452	0.2581947	0.002003723	0.94492212	0.9939395	NA
Gm38455	17.11589	-1.248153	0.50686263	0.0004803391	0.001109169
Gm38456	2.178543	0.3995432	0.71077632	0.2080244	0.3074573
Gm38462	4.677387	-0.3641337	0.57315533	0.2178852	0.3196517
Gm38464	0.5040298	-0.320374	0.97421722	0.3070356	NA
Gm38469	4.498753	-0.1643601	0.4457629	0.5275118	0.6423479
Gm38471	0.1243433	0.05548383	0.9673458	0.8325408	NA
Gm38477	0.2979355	-0.1115161	0.9502358	0.6813546	NA
Gm38482	6.363981	-0.351004	0.54427106	0.2258262	0.3290802
Gm38485	10.38397	-0.6813278	0.52704808	0.03155383	0.05715066
Gm38486	8.726379	0.1855361	0.3771729	0.4571984	0.5765525
Gm38487	2.845715	-0.2622901	0.55996956	0.3534548	0.4727844
Gm38491	0.1290614	0.05548383	0.9673458	0.8325408	NA
Gm38492	1.128557	0.01482212	0.66637968	0.9567387	0.9765091
Gm38498	0.1233549	0.05548383	0.9673458	0.8325408	NA
Gm38499	7.000635	0.008615355	0.40222062	0.9724745	0.987493
Gm38500	10.95664	-0.2457486	0.35485735	0.3183127	0.4356569
Gm38501	0.3787385	0.06925391	0.90863097	0.7987492	NA
Gm38503	6.421356	1.190056	0.7527362	0.005853444	0.01190642
Gm38506	0.1290614	0.05548383	0.9673458	0.8325408	NA
Gm38510	0.1230607	-0.05161082	0.96646521	0.8439807	NA
Gm38512	0.2467098	0.1096545	0.98586506	0.6799513	NA
Gm38514	5.803678	-0.5051653	0.58553286	0.106893	0.1726039
Gm38516	2.895816	2.564687	1.58618214	0.001578332	0.003444999
Gm38521	16.8986	0.002572718	0.29812805	0.9909279	0.9953412
Gm38523	1.49879	0.2425263	0.69509	0.4083344	0.5298518
Gm38524	5.879431	-1.886337	1.02733277	0.001601434	0.003493946
Gm38527	0.2524799	0.002080885	0.94755509	0.9936964	NA
Gm38528	1.723645	-0.1062139	0.57169379	0.6943731	0.7832611
Gm38529	2.983802	-0.1283297	0.51569727	0.6299331	0.7315969
Gm38534	0.4939655	0.002114285	0.87009782	0.9938019	NA
Gm38535	0.1278316	0.05548383	0.9673458	0.8325408	NA
Gm38537	1.678876	0.3149734	0.72838316	0.3035256	0.419198
Gm38538	4.802627	3.9363	1.34377379	4.61326e-05	0.0001160114
Gm38543	24.56957	-0.120085	0.26897171	0.5763638	0.6874411
Gm38546	0.7485565	-0.145661	0.76004816	0.6085559	0.7149212
Gm38552	0.1233549	0.05548383	0.9673458	0.8325408	NA
Gm38553	9.500067	0.1570472	0.37135805	0.5256051	0.6407545
Gm38555	0.1233549	0.05548383	0.9673458	0.8325408	NA
Gm38559	0.1208589	-0.05161082	0.96646521	0.8439807	NA
Gm38560	7.233523	0.01213733	0.39830902	0.9611452	0.9794184
Gm38561	789.4854	1.609052	0.07375265	1.721162e-106	4.349464e-105
Gm38563	111.2628	-1.954148	0.16824416	4.430723e-32	3.446748e-31
Gm38565	9.110343	0.2524083	0.39356245	0.3236453	0.4414484
Gm38568	0.1278316	0.05548383	0.9673458	0.8325408	NA
Gm38569	0.4954839	0.2755183	0.98767538	0.3615453	NA
Gm38574	0.7564583	0.327979	0.89906375	0.2997246	0.4150137
Gm38576	0.1233549	0.05548383	0.9673458	0.8325408	NA
Gm38577	0.4922429	-0.2270682	1.00349906	0.4309458	NA
Gm38579	0.1290614	0.05548383	0.9673458	0.8325408	NA
Gm3858	0.1230607	-0.05161082	0.96646521	0.8439807	NA
Gm38580	0.1243433	0.05548383	0.9673458	0.8325408	NA
Gm38585	1.487528	-0.368488	0.75245398	0.2442169	0.3517581
Gm38587	0.2556633	0.1120471	0.98678848	0.6736284	NA
Gm38592	88.83613	-0.29163	0.18507749	0.07864923	0.1310778
Gm38593	0.1230607	-0.05161082	0.96646521	0.8439807	NA
Gm38597	1.810753	0.5594959	0.90275238	0.1228916	0.1952158
Gm38598	1.100335	-0.8439691	1.29796684	0.05833447	0.0999978
Gm38604	8.05943	0.416339	0.44590952	0.1324721	0.2089236
Gm38606	0.1290614	0.05548383	0.9673458	0.8325408	NA
Gm38610	0.9820568	0.003855233	0.71478127	0.9888158	0.9948754
Gm38618	45.39919	0.6335844	0.23181814	0.00126623	0.002799892
Gm38620	0.6530858	0.4360513	1.03641906	0.2005935	0.2981823
Gm38621	1.628252	1.070972	1.30913343	0.03180469	0.05752932
Gm38629	0.1230607	-0.05161082	0.96646521	0.8439807	NA
Gm38631	1.743026	-0.003185852	0.91964315	0.9904901	0.9953412
Gm38632	0.1290614	0.05548383	0.9673458	0.8325408	NA
Gm38634	3.077929	-0.9895086	0.9956137	0.02803026	0.05127251
Gm38636	0.2417178	-0.1054349	0.9840305	0.6912443	NA
Gm38639	3.636777	0.09263217	0.5011432	0.7246182	0.8068857
Gm38642	0.1208589	-0.05161082	0.96646521	0.8439807	NA
Gm38643	0.2499944	-0.1107541	0.97432575	0.679338	NA
Gm38647	0.1230607	-0.05161082	0.96646521	0.8439807	NA
Gm38648	0.1291332	-0.05161082	0.96646521	0.8439807	NA
Gm38649	2.019573	-0.2387542	0.68160014	0.4133034	0.5343516
Gm38650	0.6106311	-0.22449	0.84562962	0.4488461	0.5693234
Gm38651	31.7069	0.4914805	0.27156785	0.02431089	0.04498322
Gm38653	0.2568927	0.1179697	0.97444556	0.6610677	NA
Gm38660	0.6219678	0.2235653	0.88202344	0.4498421	0.5699564
Gm38664	4.624584	0.2040864	0.46338194	0.4413254	0.5619591
Gm38666	0.2569647	0.002019887	0.94519731	0.9938896	NA
Gm38667	1.469686	-0.1692352	0.71173316	0.5530498	0.666332
Gm38673	0.2582664	-0.1092249	0.98533405	0.681164	NA
Gm38678	0.2524846	0.002033689	0.9475522	0.9938393	NA
Gm38679	0.2474037	0.001963942	0.95027288	0.9940409	NA
Gm38687	1.495097	0.9260584	1.24150437	0.04542273	0.07975106
Gm38699	3.027746	-0.2026223	0.59043297	0.4690607	0.5872787
Gm38702	1.393868	0.8937159	1.20468789	0.0487591	0.08510995
Gm38704	0.1278316	0.05548383	0.9673458	0.8325408	NA
Gm38709	8.294089	1.088812	0.66016921	0.005747229	0.01170075
Gm38712	0.7744863	0.1190455	0.84528169	0.6718378	0.7649362
Gm38718	8.934457	0.5011344	0.60886547	0.1139141	0.1826629
Gm38726	0.1233549	0.05548383	0.9673458	0.8325408	NA
Gm38728	1.627893	0.4230812	0.80221799	0.1993069	0.2966328
Gm38733	45.10553	-0.3304138	0.22516828	0.08562007	0.1415189
Gm38736	0.6279981	0.2290625	0.88024798	0.4403933	0.5611183
Gm38737	0.3786571	0.2001718	0.96721904	0.4840773	NA
Gm38739	0.1278316	0.05548383	0.9673458	0.8325408	NA
Gm38745	13.02161	0.7345305	0.45096478	0.01355912	0.0261481
Gm38747	0.1290614	0.05548383	0.9673458	0.8325408	NA
Gm38751	0.3802333	0.2311126	0.94368468	0.4329276	NA
Gm38752	0.5028316	0.3252552	0.97826985	0.3012951	NA
Gm38767	0.3690583	-0.07031222	0.87055502	0.7981574	NA
Gm38781	3.128748	0.7946904	0.87375732	0.04725558	0.08268825
Gm38785	6.508449	-0.03410316	0.39104321	0.8907199	0.9247148
Gm38787	0.9685303	0.5178289	0.98188035	0.1492947	0.2317923
Gm38790	0.1230607	-0.05161082	0.96646521	0.8439807	NA
Gm38791	0.4301169	0.1195798	0.87029145	0.6692844	NA
Gm38794	0.2457007	-0.1102858	0.97642221	0.6801517	NA
Gm38795	4.262401	0.2342758	0.50377065	0.3906389	0.5121043
Gm38804	0.2517034	0.00201769	0.94796687	0.9938863	NA
Gm38805	0.6194069	-0.3479966	1.02071397	0.2744741	0.3869967
Gm38808	0.1208589	-0.05161082	0.96646521	0.8439807	NA
Gm38809	0.3761471	0.1987697	0.96709019	0.4866991	NA
Gm38811	0.6112575	-0.08100262	0.8157687	0.7709521	0.844452
Gm38819	0.377658	0.1996118	0.96716513	0.485123	NA
Gm38821	0.3735378	-0.07081706	0.86925761	0.7968313	NA
Gm38823	0.1233549	0.05548383	0.9673458	0.8325408	NA
Gm38825	1.742185	-1.710929	1.66190415	0.00947417	0.01870911
Gm38828	0.3705685	0.06730747	0.91077013	0.8040139	NA
Gm3883	0.1226395	-0.05161082	0.96646521	0.8439807	NA
Gm38834	6.845138	-0.6298738	0.56357912	0.05010224	0.0872111
Gm38837	0.1208589	-0.05161082	0.96646521	0.8439807	NA
Gm38843	0.1208589	-0.05161082	0.96646521	0.8439807	NA
Gm38851	0.2487159	-0.00564029	0.94962464	0.9828951	NA
Gm38852	6.977119	-0.6190555	0.58025859	0.05622951	0.09672675
Gm38860	0.3693897	-0.06263179	0.90991179	0.8171877	NA
Gm38862	0.2474036	0.001960159	0.9502729	0.9940524	NA
Gm38863	234.7564	-1.93503	0.15050006	1.032148e-38	9.313697e-38
Gm38865	7.624384	-0.2179878	0.4018675	0.3941252	0.5159539
Gm38871	0.1290614	0.05548383	0.9673458	0.8325408	NA
Gm38872	8.91502	-0.0196878	0.35765959	0.9352382	0.9595929
Gm38874	0.2556633	0.1120471	0.98678848	0.6736284	NA
Gm38876	1.118352	-0.05035638	0.70097174	0.8550061	0.8986639
Gm38878	0.1233549	0.05548383	0.9673458	0.8325408	NA
Gm38879	0.5106952	0.3300466	0.98058876	0.2958732	0.411049
Gm38882	25.00978	0.5049107	0.29436675	0.02769055	0.05070052
Gm38883	3.907288	1.190614	1.00394405	0.01410661	0.02712284
Gm38884	0.2517785	-0.1119588	0.97397012	0.6763277	NA
Gm38887	0.2525379	-0.1113942	0.97321313	0.6779048	NA
Gm38889	0.1233549	0.05548383	0.9673458	0.8325408	NA
Gm38894	0.2457017	-0.1102874	0.9764191	0.680148	NA
Gm38895	0.1290614	0.05548383	0.9673458	0.8325408	NA
Gm38896	0.4891507	0.003652481	0.83369792	0.9893777	NA
Gm38899	0.4287258	-0.07905845	0.89711654	0.7726227	NA
Gm38901	0.2457017	-0.1102874	0.97641912	0.680148	NA
Gm38905	10.60701	3.135014	0.7297564	5.968676e-07	1.734402e-06
Gm38906	0.3707607	0.0753789	0.87150953	0.7842255	NA
Gm38907	0.1290614	0.05548383	0.9673458	0.8325408	NA
Gm38908	0.2521938	-0.112271	0.97390742	0.6755441	NA
Gm38914	1.749378	0.1931106	0.64407379	0.4958879	0.6124732
Gm38924	0.1291332	-0.05161082	0.96646521	0.8439807	NA
Gm38926	0.1290614	0.05548383	0.9673458	0.8325408	NA
Gm38928	0.1226395	-0.05161082	0.96646521	0.8439807	NA
Gm38930	2.252112	0.1546918	0.576583	0.5726483	0.6839184
Gm38931	0.5049544	-0.0005081428	0.86791797	0.9985112	NA
Gm38935	1.223233	-0.08190621	0.73229876	0.7683986	0.8426696
Gm38942	4.026878	0.9713836	0.87613826	0.02339678	0.04342022
Gm38947	25.74059	2.271457	0.4687596	7.130108e-08	2.195499e-07
Gm38948	0.1230607	-0.05161082	0.96646521	0.8439807	NA
Gm38951	0.1290614	0.05548383	0.9673458	0.8325408	NA
Gm38952	42.59367	1.93933	0.29210811	2.851187e-12	1.116571e-11
Gm38955	1.52027	0.3076488	0.79836942	0.3200602	0.4374975
Gm38956	0.6318757	0.253886	0.86319578	0.3999206	0.5220181
Gm38957	1.409104	-0.01079189	0.62103988	0.9681891	0.9843033
Gm38958	1.374235	0.3009686	0.74609524	0.324165	0.4419673
Gm38959	1.132949	0.1551374	0.77846708	0.5873309	0.6968584
Gm38960	0.1208589	-0.05161082	0.96646521	0.8439807	NA
Gm38961	0.1230607	-0.05161082	0.96646521	0.8439807	NA
Gm38965	0.2461215	-0.1068211	0.98450615	0.6875456	NA
Gm38967	4.144781	0.4306176	0.60573649	0.1622361	0.2483678
Gm38969	0.5042342	0.15273	0.86290804	0.5916845	NA
Gm38970	24.28491	1.490123	0.39755812	5.181261e-06	1.408086e-05
Gm38972	8.860689	-0.1181534	0.3702406	0.6312162	0.7326775
Gm38973	19.27833	-0.1586122	0.28536506	0.4751615	0.5929675
Gm38978	0.3813154	0.2016482	0.9673616	0.4813313	NA
Gm38979	0.1243433	0.05548383	0.9673458	0.8325408	NA
Gm38983	67.07403	0.9752213	0.23759424	1.54007e-06	4.351483e-06
Gm38985	1.993859	-1.499976	1.45539118	0.01237787	0.02401367
Gm38987	0.2534808	0.001953183	0.94702431	0.9940851	NA
Gm38988	0.1291332	-0.05161082	0.96646521	0.8439807	NA
Gm38989	4.951334	0.1903951	0.49092764	0.4770498	0.5948467
Gm38991	0.2462897	0.00452201	0.95091244	0.9862749	NA
Gm38998	0.4118094	0.04887646	0.84893758	0.8588607	NA
Gm38999	0.3713202	0.06686088	0.91038071	0.8052907	NA
Gm39000	6.43496	-0.2926465	0.54584555	0.3028031	0.4185641
Gm39002	0.7400511	0.1135165	0.81152777	0.6864883	0.776999
Gm39003	1.359323	0.05118737	0.65120877	0.8514274	0.8959973
Gm39006	2.661759	0.6661117	0.89522896	0.08081968	0.1342616
Gm39008	9.628556	0.6588436	0.55877068	0.04142753	0.07329159
Gm39009	4.483208	-4.650391	1.26248522	4.534319e-06	1.239121e-05
Gm39010	0.246024	0.002685155	0.95102855	0.991849	NA
Gm39011	2.104785	0.1114025	0.5888633	0.6822124	0.773663
Gm39012	0.1233549	0.05548383	0.9673458	0.8325408	NA
Gm39017	1.135208	0.1769653	0.71588209	0.5366104	0.6503466
Gm39019	0.1290614	0.05548383	0.9673458	0.8325408	NA
Gm39022	2.126594	1.472753	1.42857686	0.01281796	0.02480687
Gm39023	0.2486968	0.002034134	0.9495757	0.9938305	NA
Gm39027	0.4359614	-0.05468544	0.88475448	0.841095	NA
Gm39032	0.1226395	-0.05161082	0.96646521	0.8439807	NA
Gm39035	2.895145	0.1181738	0.5312628	0.6584189	0.7536757
Gm39036	0.1290614	0.05548383	0.9673458	0.8325408	NA
Gm39038	0.1290614	0.05548383	0.9673458	0.8325408	NA
Gm39039	0.2464278	0.002461801	0.95080662	0.9925279	NA
Gm39040	0.2582664	-0.1092249	0.98533405	0.681164	NA
Gm39041	1.748483	0.1027823	0.57433447	0.7037958	0.7900483
Gm39043	0.757608	0.3302795	0.9010489	0.2970995	0.412281
Gm39049	0.1208589	-0.05161082	0.96646521	0.8439807	NA
Gm39053	0.1230607	-0.05161082	0.96646521	0.8439807	NA
Gm39054	0.5113265	0.2395428	1.00804279	0.4103236	0.5318313
Gm39058	0.8974836	0.05635701	0.73038462	0.8386012	0.8879446
Gm39059	0.1278316	0.05548383	0.9673458	0.8325408	NA
Gm39061	1.611498	0.05619277	0.5799634	0.8342977	0.885099
Gm39065	0.2461215	-0.1068211	0.98450615	0.6875456	NA
Gm39067	0.1226395	-0.05161082	0.96646521	0.8439807	NA
Gm39068	0.1226395	-0.05161082	0.96646521	0.8439807	NA
Gm39070	0.1208589	-0.05161082	0.96646521	0.8439807	NA
Gm39071	1.493966	0.08603908	0.67861617	0.7555958	0.832135
Gm39079	0.1291332	-0.05161082	0.96646521	0.8439807	NA
Gm39080	0.1290614	0.05548383	0.9673458	0.8325408	NA
Gm39081	0.1226395	-0.05161082	0.96646521	0.8439807	NA
Gm39082	0.1233549	0.05548383	0.9673458	0.8325408	NA
Gm39083	0.1208589	-0.05161082	0.96646521	0.8439807	NA
Gm39086	0.2417178	-0.1054349	0.9840305	0.6912443	NA
Gm39087	1.250631	1.241006	1.46294602	0.02293591	0.04263391
Gm39090	1.247957	0.4035658	0.8699157	0.2219866	0.3244698
Gm39091	0.500472	-0.1637405	0.83529704	0.5683409	NA
Gm39098	0.7629784	0.3337503	0.89753412	0.2930727	0.4082021
Gm39099	0.3746298	0.1979207	0.96701569	0.4882931	NA
Gm39103	0.1243433	0.05548383	0.9673458	0.8325408	NA
Gm39105	0.1233549	0.05548383	0.9673458	0.8325408	NA
Gm39108	0.1233549	0.05548383	0.9673458	0.8325408	NA
Gm39112	0.1278316	0.05548383	0.9673458	0.8325408	NA
Gm39114	36.76738	1.493871	0.29628514	1.588243e-08	5.092541e-08
Gm3912	0.1243433	0.05548383	0.9673458	0.8325408	NA
Gm39121	0.2451796	0.001423627	0.95147758	0.9956771	NA
Gm39128	4.919144	1.043697	0.8348729	0.01550875	0.02963658
Gm39129	0.1243433	0.05548383	0.9673458	0.8325408	NA
Gm39130	0.2452007	0.001948365	0.95146989	0.9940839	NA
Gm39136	0.1278316	0.05548383	0.9673458	0.8325408	NA
Gm39138	0.1226395	-0.05161082	0.96646521	0.8439807	NA
Gm39143	0.2511567	0.1154781	0.97583659	0.667063	NA
Gm39144	2.896845	0.03511469	0.52196409	0.8938173	0.9268119
Gm39145	0.3581554	-0.1185155	0.9305627	0.66646	NA
Gm39146	0.1243433	0.05548383	0.9673458	0.8325408	NA
Gm39147	0.1278316	0.05548383	0.9673458	0.8325408	NA
Gm39149	0.4922429	-0.2270682	1.00349906	0.4309458	NA
Gm39150	36.26511	0.5641365	0.25754073	0.007570406	0.01515549
Gm39151	0.3733462	-0.07015977	0.86919592	0.7986425	NA
Gm39155	0.1278316	0.05548383	0.9673458	0.8325408	NA
Gm39157	0.1230607	-0.05161082	0.96646521	0.8439807	NA
Gm39158	0.1233549	0.05548383	0.9673458	0.8325408	NA
Gm39159	0.5150005	0.1591589	0.86427652	0.5773638	0.6880774
Gm39165	0.1230607	-0.05161082	0.96646521	0.8439807	NA
Gm39167	0.7925656	-0.5028247	1.07592425	0.1592989	0.2445996
Gm39168	0.3748249	0.0764344	0.87050997	0.7814008	NA
Gm39170	19.95922	4.925983	0.78549115	1.863925e-11	6.996835e-11
Gm39173	0.9894288	-0.478141	0.98376327	0.172395	0.2615762
Gm39174	3.008767	0.1153046	0.57334823	0.6705155	0.7639459
Gm39178	0.3691822	-0.1615095	0.99689862	0.5552453	NA
Gm39179	0.1208589	-0.05161082	0.96646521	0.8439807	NA
Gm39180	0.1243433	0.05548383	0.9673458	0.8325408	NA
Gm39181	0.8739194	0.2085135	0.79871031	0.4773065	0.5949862
Gm39187	0.2452008	0.001951168	0.95146982	0.9940753	NA
Gm39188	0.2461215	-0.1068211	0.98450615	0.6875456	NA
Gm39191	4.622453	-0.1644341	0.44327505	0.5267819	0.6417241
Gm39193	1.239866	0.1124593	0.65617036	0.6847234	0.7754044
Gm39195	2.143926	0.1178493	0.59823093	0.6662836	0.7606775
Gm39196	1.029486	0.6379353	1.20729099	0.1033604	0.1675023
Gm39198	0.1230607	-0.05161082	0.96646521	0.8439807	NA
Gm39199	0.1291332	-0.05161082	0.96646521	0.8439807	NA
Gm39203	0.6229333	-0.2418376	0.8559022	0.41929	0.5403659
Gm39205	0.1233549	0.05548383	0.9673458	0.8325408	NA
Gm39210	7.136563	-0.09529121	0.38714565	0.7015493	0.78848
Gm39211	0.1208589	-0.05161082	0.96646521	0.8439807	NA
Gm39212	2.183182	1.32837	1.42747332	0.01813733	0.03428837
Gm39213	0.6040596	-0.1843363	0.90432749	0.521957	0.6373129
Gm39214	1.621524	-0.1337913	0.62609569	0.6286077	0.7303976
Gm39215	0.2568929	0.1179699	0.97444514	0.6610673	NA
Gm39221	1.445672	0.137168	0.64366013	0.6218922	0.7248271
Gm39222	0.4937288	-0.3141587	0.97131852	0.3143909	NA
Gm39223	0.5231886	0.1250762	0.85283806	0.6567497	0.7525811
Gm39226	0.1243433	0.05548383	0.9673458	0.8325408	NA
Gm39230	3.671989	-0.01723454	0.54551005	0.9481295	0.9699758
Gm39239	0.1230607	-0.05161082	0.96646521	0.8439807	NA
Gm3924	0.2464216	0.002300099	0.95080831	0.9930187	NA
Gm39240	0.6288752	0.4211096	1.03193269	0.2114349	0.311806
Gm39243	0.5029504	0.004170742	0.79921496	0.9879196	NA
Gm39244	0.1208589	-0.05161082	0.96646521	0.8439807	NA
Gm39249	0.2476969	0.114106	0.97706347	0.6702992	NA
Gm39250	8.544851	-0.3026914	0.4343154	0.2566188	0.3661979
Gm39251	0.3694642	-0.06115019	0.90956639	0.8213876	NA
Gm39252	1.801304	0.3791425	0.79077082	0.2377998	0.3437865
Gm39254	0.1243433	0.05548383	0.9673458	0.8325408	NA
