gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
Gm33743	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm33746	1.589153	0.05568396	0.41597705	0.5460924	0.7101423
Gm33747	0.8931833	-0.01016904	0.44965383	0.9106856	NA
Gm33750	0.9366158	0.001205562	0.46399025	0.9895025	NA
Gm33756	0.4139232	-0.06085686	0.64644216	0.573757	NA
Gm33763	0.3917783	-0.007880205	0.57174743	0.9373578	NA
Gm33765	0.7945603	0.05621934	0.49154586	0.5600369	NA
Gm33774	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm33777	0.6979238	-0.003724905	0.44583429	0.9670939	NA
Gm33782	5.628959	0.00873893	0.28366409	0.9230587	0.9575467
Gm33785	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Gm33787	0.9614104	-0.1583227	0.7512126	0.2217579	NA
Gm33790	8.10542	-0.5594589	0.73312785	0.01281261	0.03619876
Gm33795	1.132631	0.0655532	0.43751118	0.4880044	NA
Gm33799	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm33800	0.8207075	-0.06348632	0.52066374	0.5225573	NA
Gm33801	0.4378221	-0.01319485	0.53506763	0.8923343	NA
Gm33804	9.302358	-0.05594116	0.28354046	0.5570524	0.7194741
Gm33809	0.3097805	0.05851198	0.67797904	0.5939596	NA
Gm33811	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm33814	0.132414	0.0292821	0.64447795	0.7817193	NA
Gm33817	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm33819	0.619561	0.1279709	0.72394062	0.29528	NA
Gm33823	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm33826	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm33828	0.132414	0.0292821	0.64447795	0.7817193	NA
Gm33833	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm33847	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm33851	15.22212	-0.03437946	0.21616651	0.7197122	0.8343923
Gm33852	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm33856	0.5649848	0.01749993	0.48789202	0.8519378	NA
Gm33857	1.197043	-0.06433374	0.45777649	0.4997493	NA
Gm33858	4.9868	-0.2009197	0.46256167	0.1121768	0.2231221
Gm33862	26.31638	-0.4875366	0.40628649	0.008837367	0.02620937
Gm33864	0.8130987	-0.04615247	0.4799106	0.6260719	NA
Gm33869	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm33873	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm33877	16.41309	-0.0567918	0.2247055	0.5612801	0.7226209
Gm33880	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm33887	143.3581	0.2499493	0.16737336	0.02257788	0.05904855
Gm33895	0.2851391	-0.03863284	0.63485696	0.7146784	NA
Gm33897	0.4646708	0.09226606	0.68466541	0.4193683	NA
Gm33901	0.8658555	-0.01692567	0.46309366	0.8537421	NA
Gm33904	0.2648279	0.05201732	0.66959292	0.6322105	NA
Gm33919	3.654316	0.09203196	0.34796867	0.3541257	0.5305848
Gm33922	0.4040954	0.03590132	0.58298399	0.724847	NA
Gm33929	0.3869249	-0.06074662	0.62351448	0.5690026	NA
Gm33933	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm33936	0.2773275	0.009571315	0.61641747	0.9262279	NA
Gm33937	147.8726	0.002505718	0.1376109	0.9782711	0.9875992
Gm33938	1.688108	-0.03174513	0.35915301	0.7192349	0.8341397
Gm33950	2.168777	-0.05728599	0.38868537	0.5328024	0.6988061
Gm33951	0.3097805	0.05851198	0.67797904	0.5939596	NA
Gm33959	0.2713886	0.01250245	0.62060918	0.9040222	NA
Gm33963	0.592621	-0.03638981	0.54196619	0.7127897	NA
Gm33964	0.1353064	-0.01715302	0.63533576	0.8698261	NA
Gm33971	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Gm33973	1.119274	-0.2851042	0.89907634	0.08720151	NA
Gm33974	0.715449	-0.1230585	0.67633685	0.2985253	NA
Gm33977	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm33979	0.4126218	-0.01195096	0.54107076	0.9028863	NA
Gm33984	0.4176692	-0.07094173	0.60558408	0.5048014	NA
Gm33987	1.181467	0.01181415	0.39811288	0.8928036	NA
Gm33989	307.7364	-0.2297204	0.11042144	0.008810844	0.02614394
Gm33993	0.7301547	0.0005632543	0.47156984	0.9951266	NA
Gm33998	0.8452794	0.01938058	0.44187408	0.8302194	NA
Gm34000	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm34004	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm34006	0.8746274	0.2349873	0.8718489	0.1252995	NA
Gm34007	0.4285969	-0.0723412	0.60548578	0.4969884	NA
Gm34016	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm34019	0.5434622	-0.03450804	0.52450574	0.7230305	NA
Gm34026	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm34030	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm34032	0.4761797	0.04881229	0.57840903	0.6337265	NA
Gm34035	0.7372803	0.1039596	0.62734328	0.3534783	NA
Gm34037	0.6911395	-0.05530344	0.5274525	0.5764849	NA
Gm34043	0.546565	0.1225377	0.6966484	0.3056563	NA
Gm34047	1.984076	0.007466954	0.34807373	0.9314553	0.96254
Gm34050	0.324342	-0.03793876	0.6154974	0.7163109	NA
Gm34056	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Gm34057	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm34059	0.3097805	0.05851198	0.67797904	0.5939596	NA
Gm34061	1.397388	-0.03673212	0.39662966	0.680812	0.8101064
Gm34062	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm34066	0.8624493	0.07217368	0.49132787	0.4629809	NA
Gm34074	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm34076	4.010027	-0.1296987	0.40360297	0.2281897	0.3871823
Gm34079	0.8055907	0.05549451	0.5039071	0.5683507	NA
Gm34080	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm34081	0.1353064	-0.01715302	0.63533576	0.8698261	NA
Gm34086	1.709958	0.0841116	0.43512314	0.3889339	0.5662287
Gm34093	0.1353064	-0.01715302	0.63533576	0.8698261	NA
Gm34096	0.3968841	-0.003783079	0.56917104	0.9698348	NA
Gm34097	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm34102	0.3043034	0.009837968	0.60337195	0.9235621	NA
Gm34110	0.4778747	0.09492495	0.68650176	0.4080753	NA
Gm34112	0.6371663	0.131856	0.72914217	0.2847879	NA
Gm34116	0.9572498	-0.1794328	0.76363805	0.1825346	NA
Gm34118	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm34121	1.63399	0.08432727	0.43651474	0.3881261	0.5654743
Gm34128	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm34132	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm3414	187.9903	-0.1836347	0.12271983	0.04599723	0.1077725
Gm34140	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm34144	0.2697414	0.00950121	0.62037811	0.9269379	NA
Gm34147	6.430528	0.2291018	0.43587629	0.08635135	0.1805622
Gm34148	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm34150	4.69542	-0.2830158	0.60312001	0.06152553	0.1367484
Gm34152	0.2972523	0.01026796	0.60680516	0.9204128	NA
Gm34154	0.2998487	0.009711604	0.60539543	0.9246377	NA
Gm34157	0.9626661	0.04018051	0.44570304	0.6620862	NA
Gm34162	0.3185831	0.05995777	0.67836539	0.5854618	NA
Gm34173	1.044379	0.187514	0.7019313	0.1572457	NA
Gm34178	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm34180	28.80564	0.1346755	0.22220165	0.2131922	0.3678433
Gm34181	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm34184	0.4059193	-0.05961635	0.64695538	0.5812907	NA
Gm34185	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm34189	25.22265	0.249039	0.29847689	0.06089556	0.1356622
Gm34194	6.178971	0.590214	0.8067445	0.01239832	0.03515091
Gm34197	50.70846	-0.2675615	0.23710721	0.03525656	0.08625241
Gm34198	0.1353064	-0.01715302	0.63533576	0.8698261	NA
Gm34213	0.412033	-0.06056463	0.64655588	0.5755244	NA
Gm34220	22.31307	-0.02556305	0.19971553	0.7889592	0.8796956
Gm34223	26.77999	-0.1193157	0.22043187	0.2600579	0.4259569
Gm34225	3.961588	0.0253243	0.30147034	0.7786541	0.8743857
Gm34232	5.261185	0.06162004	0.29873652	0.5178361	0.6852108
Gm34246	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm34249	0.8633208	-0.01881289	0.44407824	0.8353477	NA
Gm34254	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm34256	52.22531	-0.7142609	0.31968728	0.0004275097	0.001719332
Gm34263	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm34265	0.4348671	-0.06406625	0.64547499	0.5546452	NA
Gm34267	1.307218	-0.02098088	0.3928198	0.8113297	NA
Gm34268	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm34276	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm34280	0.6832546	-0.0543505	0.52699689	0.5826297	NA
Gm34282	0.7400632	0.04573411	0.50335987	0.6352376	NA
Gm34286	2.622648	-0.005892103	0.32906077	0.9462178	0.970917
Gm34289	0.4640164	0.04463178	0.57582161	0.6615928	NA
Gm34292	9.933441	0.05093239	0.24510992	0.5978964	0.7505736
Gm34293	0.3185831	0.05995777	0.67836539	0.5854618	NA
Gm34294	5.584629	-0.08453848	0.32941081	0.3898145	0.567135
Gm34296	1.006404	0.04412028	0.44681436	0.6328726	NA
Gm34298	1.268036	-0.02354856	0.39922987	0.7896712	NA
Gm34299	6.058763	-0.07897574	0.31672278	0.4188057	0.5937332
Gm34303	0.9655002	-0.03565717	0.44835928	0.697525	NA
Gm34304	0.132414	0.0292821	0.64447795	0.7817193	NA
Gm34305	5.52031	0.00362291	0.27790976	0.9681875	0.9829544
Gm34315	0.2732835	-0.03863579	0.64103265	0.7156036	NA
Gm34320	3.354575	-0.2905808	0.68583704	0.06351978	0.1402991
Gm34321	0.8799672	-0.01919338	0.4600515	0.8341436	NA
Gm34323	0.2829376	-0.0395481	0.6373187	0.7087725	NA
Gm34324	1.701853	0.0005263764	0.36090819	0.9951512	0.99731
Gm34326	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Gm34327	0.2753189	-0.03894711	0.640373	0.7133662	NA
Gm34331	15.75927	-0.2364304	0.33829196	0.07609732	0.162625
Gm34335	2.061971	-0.01941578	0.34611673	0.8242318	0.9019847
Gm34336	0.4252253	0.04158767	0.55715187	0.6785328	NA
Gm34337	0.3185831	0.05995777	0.67836539	0.5854618	NA
Gm34343	3.341324	0.08923821	0.34545724	0.3662233	0.5437542
Gm34344	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm34347	0.2677135	0.009453609	0.62145116	0.927348	NA
Gm34349	0.6097351	0.1398871	0.72120653	0.2600913	NA
Gm34350	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm34352	0.2872218	0.05817727	0.65774016	0.5922071	NA
Gm34353	0.132414	0.0292821	0.64447795	0.7817193	NA
Gm34354	0.4298137	-0.01172177	0.56151754	0.9062648	NA
Gm34362	1.256399	-0.07138981	0.45157504	0.4573179	NA
Gm34371	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm34372	0.2973347	0.009758297	0.60659361	0.9243348	NA
Gm34375	0.4326003	-0.01264711	0.53607188	0.8968527	NA
Gm34376	0.5497562	-0.09150624	0.63829231	0.4100958	NA
Gm34389	2.54245	-0.1054978	0.40998767	0.2997606	0.4709112
Gm34401	0.2746887	-0.0376469	0.65314955	0.7241067	NA
Gm34402	26.91251	0.03057784	0.19130302	0.7495303	0.8541136
Gm34403	13.8357	0.03419396	0.22673099	0.7203928	0.8348707
Gm34405	1.654331	-0.1134729	0.50756533	0.2856985	0.4558467
Gm34407	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm34413	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm34416	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Gm34418	1.479077	-0.02749838	0.38159388	0.754822	0.8583073
Gm34424	0.3042725	0.009787794	0.60336948	0.92395	NA
Gm34425	0.4493621	-0.07408476	0.60361863	0.4868683	NA
Gm34426	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm34434	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm34442	0.3097805	0.05851198	0.67797904	0.5939596	NA
Gm34448	1.050984	0.006005195	0.43473628	0.9465361	NA
Gm34450	0.4561386	0.05305559	0.56499218	0.6019868	NA
Gm34451	4.824865	-0.05490919	0.31381619	0.5558562	0.7185857
Gm34455	1.566995	-0.0137736	0.37438035	0.8742755	0.9299992
Gm34458	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Gm34466	0.132414	0.0292821	0.64447795	0.7817193	NA
Gm34469	3.842606	-0.07110806	0.32483372	0.4573494	0.632011
Gm34470	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm34471	0.4275462	-0.01257456	0.53736912	0.8975486	NA
Gm34472	0.5628054	-0.03454433	0.52091133	0.7219705	NA
Gm34475	0.4646708	0.09226606	0.68466541	0.4193683	NA
Gm34477	0.132414	0.0292821	0.64447795	0.7817193	NA
Gm34482	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm34483	0.4348671	-0.06406625	0.64547499	0.5546452	NA
Gm34484	0.9565358	0.3068402	0.96516059	0.08084456	NA
Gm34490	0.2759488	-0.03778291	0.65327736	0.7231909	NA
Gm34496	0.2941399	0.05956718	0.65670481	0.5836483	NA
Gm34502	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm34507	1.992799	-0.04552803	0.38089802	0.6130139	0.7617154
Gm34510	1.428538	-0.01241393	0.36900106	0.8864304	0.9361415
Gm34527	0.5832485	0.1344924	0.71193114	0.2728604	NA
Gm34531	0.6859559	-0.1300533	0.66649681	0.2740653	NA
Gm34538	0.5750702	-0.1033148	0.63183905	0.357411	NA
Gm34542	1.963642	0.09839868	0.48638897	0.3363502	0.5111166
Gm34548	0.9924721	0.08574594	0.4999353	0.3951972	NA
Gm34552	2.975131	-0.288642	0.77855605	0.072483	0.1563821
Gm34554	0.2899114	-0.03869044	0.65414539	0.717102	NA
Gm34561	8.525982	0.1041554	0.28978419	0.3171356	0.4897336
Gm34563	0.7395485	0.04396494	0.49905849	0.646816	NA
Gm34567	7.148966	-1.84458	1.80540355	0.002105642	0.007289081
Gm34568	12.85439	0.1307094	0.27551755	0.2332572	0.3933501
Gm34571	4.3391	-0.1182907	0.35891182	0.2614316	0.4277001
Gm34572	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm34574	2.335355	0.06697685	0.36287682	0.474325	0.6471751
Gm3458	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm34581	0.2756767	-0.03862666	0.63962697	0.7154547	NA
Gm34582	0.9142713	0.07519068	0.50858565	0.4513838	NA
Gm34583	40.22679	-0.9903019	0.40391673	0.0001573414	0.0006928779
Gm34590	3.201116	0.03971341	0.32038989	0.6608616	0.7956869
Gm34596	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm34598	1.443956	-0.0003021758	0.37782667	0.9972229	0.9982453
Gm34602	0.2746887	-0.0376469	0.65314955	0.7241067	NA
Gm34607	0.4084977	-0.01489926	0.54362681	0.8794113	NA
Gm34608	0.2942099	-0.03749645	0.62814762	0.7214955	NA
Gm34609	0.132414	0.0292821	0.64447795	0.7817193	NA
Gm34613	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm34617	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm34620	2.658183	0.1935499	0.54116739	0.1254821	0.2436321
Gm34622	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm34624	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm34628	12.94455	0.03829229	0.2293904	0.6893387	0.8157322
Gm34632	0.7007095	-0.003709442	0.47847054	0.9681057	NA
Gm34636	0.2998491	0.009712625	0.60539557	0.9246298	NA
Gm34645	0.132414	0.0292821	0.64447795	0.7817193	NA
Gm34646	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Gm34649	0.3097805	0.05851198	0.67797904	0.5939596	NA
Gm34651	0.2726506	-0.0385367	0.64126657	0.7163196	NA
Gm34655	2.773214	-0.1780945	0.55668014	0.1477356	0.2770436
Gm34657	1.838702	-0.06181449	0.44011409	0.5112235	0.6795406
Gm34659	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm34661	9.502154	0.09792876	0.2963904	0.3398372	0.5150417
Gm34666	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Gm34667	0.2952823	0.004850768	0.60635408	0.962318	NA
Gm34672	0.3185831	0.05995777	0.67836539	0.5854618	NA
Gm34675	0.2899114	-0.03869044	0.65414539	0.717102	NA
Gm34677	0.422489	0.04172683	0.558068	0.6777592	NA
Gm34686	0.6012431	0.1525267	0.7221313	0.2283948	NA
Gm34687	31.38116	0.2125929	0.25334835	0.08228304	0.1733962
Gm34696	0.5535243	-0.09959372	0.62785684	0.3715258	NA
Gm34697	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm34699	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm34700	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm34701	0.3097805	0.05851198	0.67797904	0.5939596	NA
Gm34704	0.1353064	-0.01715302	0.63533576	0.8698261	NA
Gm34712	0.1353064	-0.01715302	0.63533576	0.8698261	NA
Gm34718	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm34719	0.6049207	0.02236907	0.50264721	0.8140318	NA
Gm34721	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm34730	0.2902054	0.009624889	0.60997399	0.9255234	NA
Gm34736	2.355977	-0.4789129	1.09161442	0.03384355	0.08330537
Gm34738	0.2677138	0.009450586	0.62145005	0.9273711	NA
Gm34739	11.15022	-0.01872865	0.23351479	0.842559	0.9132086
Gm34740	0.2648279	0.05201732	0.66959292	0.6322105	NA
Gm34741	0.4378228	-0.01319298	0.5350666	0.8923494	NA
Gm34744	8.70266	-0.04147371	0.25306062	0.6628068	0.7970461
Gm34745	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Gm34746	2.225448	0.1265319	0.46314309	0.2393782	0.4010937
Gm34749	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm34751	0.5770537	-0.09833041	0.6215815	0.3749672	NA
Gm34753	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm34754	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm34755	1.081419	-0.02621437	0.41107721	0.7682575	NA
Gm34764	6.02376	-0.001306206	0.27079973	0.9885971	0.9943112
Gm34765	102.8412	-0.2426151	0.17838898	0.03048488	0.07626645
Gm34766	0.5802282	0.0173424	0.50422225	0.8552584	NA
Gm34771	0.1353064	-0.01715302	0.63533576	0.8698261	NA
Gm34772	0.5412257	-0.08286556	0.65235155	0.4552086	NA
Gm34777	0.6043805	0.07784124	0.5708726	0.4565708	NA
Gm34782	0.412033	-0.06056463	0.64655588	0.5755244	NA
Gm34795	0.8803019	0.02501856	0.44223517	0.7826042	NA
Gm34801	7.348491	0.00193616	0.25306853	0.9833388	0.9908938
Gm34802	0.6371663	0.131856	0.72914217	0.2847879	NA
Gm34806	0.4586295	0.0003973072	0.52605765	0.9967195	NA
Gm34808	0.3185831	0.05995777	0.67836539	0.5854618	NA
Gm34820	1.967953	-0.1496133	0.5770253	0.2022284	0.3536593
Gm34821	1.608758	0.01698864	0.38145723	0.8457807	0.9151337
Gm34829	3.079913	-0.2670664	0.68100977	0.07589789	0.1622953
Gm34836	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm34846	10.0275	0.091294	0.27252093	0.3709031	0.5485272
Gm34847	0.9293415	0.2136595	0.86099684	0.1482854	NA
Gm34849	0.4297557	0.04309009	0.55782822	0.6680507	NA
Gm34850	0.3185831	0.05995777	0.67836539	0.5854618	NA
Gm34851	2.286298	-0.0362231	0.35527069	0.6835097	0.8111277
Gm34853	0.2706129	-0.03723025	0.65275048	0.7269156	NA
Gm34854	2.715443	-0.08387107	0.3817213	0.3865676	0.5640453
Gm34857	1.272742	-0.03862478	0.42179628	0.66947	NA
Gm34861	1.512422	0.124739	0.52219014	0.2537483	0.4183649
Gm34863	0.5497309	-0.02928808	0.51802259	0.7617494	NA
Gm34865	6.126644	0.04092318	0.26990458	0.6634628	0.7975075
Gm34866	0.2823086	-0.03941709	0.63746258	0.7096933	NA
Gm34871	54.34261	-0.2986185	0.25663051	0.02623443	0.06716243
Gm34872	0.280266	-0.03899999	0.63795182	0.7126324	NA
Gm34877	5.115048	-0.05401851	0.28935252	0.5679552	0.7279088
Gm34878	1.470343	0.02838916	0.39943263	0.7487498	0.8535273
Gm3488	1.869971	-0.1118467	0.46114138	0.2828332	0.4523014
Gm34880	0.7152815	0.02306698	0.50334919	0.8085002	NA
Gm34881	0.1353064	-0.01715302	0.63533576	0.8698261	NA
Gm34883	0.5474622	0.01381796	0.50857262	0.884769	NA
Gm34885	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm34891	20.1213	0.1984036	0.28718348	0.106778	0.2142784
Gm34894	3.180157	-0.0126389	0.31620736	0.8861134	0.9359603
Gm34907	1.817402	-0.0334649	0.38689003	0.7059933	0.8262792
Gm34908	3.106905	-0.08909035	0.3986242	0.3632433	0.5405955
Gm34917	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm34921	4.406418	0.001869235	0.28493071	0.983476	0.9909188
Gm34931	1.635461	3.657532e-05	0.37204681	0.9996634	0.9998031
Gm34934	5.15495	-0.05228994	0.29327648	0.5782899	0.7358802
Gm34939	16.88846	-0.02524166	0.2193118	0.7907777	0.8806741
Gm34945	2.476564	0.07952283	0.38610658	0.4071535	0.5833264
Gm34952	1.17856	0.06709208	0.46406872	0.4848367	NA
Gm34957	3.54325	0.07430868	0.33866225	0.437692	0.6131386
Gm34960	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm34962	1.268587	0.04358698	0.39862886	0.6286195	NA
Gm34963	6.992546	0.06216393	0.27107227	0.5214584	0.6883972
Gm34968	0.3097805	0.05851198	0.67797904	0.5939596	NA
Gm34969	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm34973	0.2916244	0.05911341	0.65710537	0.5864473	NA
Gm34974	0.3097805	0.05851198	0.67797904	0.5939596	NA
Gm34978	0.4187105	-0.06650258	0.62359389	0.5350619	NA
Gm34979	2.954449	0.01609259	0.34427816	0.853664	0.919021
Gm34980	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm34982	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm34983	1.953731	0.6668479	1.35816066	0.02092137	0.05526726
Gm34991	0.4687496	0.1019571	0.67273226	0.3747203	NA
Gm34995	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm34996	0.4069572	-0.01195609	0.56841365	0.9049033	NA
Gm34999	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm3500	1.371993	-0.3600868	1.03080921	0.06155436	0.136778
Gm35002	2.975144	-0.1072056	0.38958102	0.2939138	0.464798
Gm35018	0.2706129	-0.03723025	0.65275048	0.7269156	NA
Gm35019	48.54022	-1.735924	0.32981421	1.122044e-09	9.786562e-09
Gm35021	0.8380733	-0.02015367	0.44977044	0.8246496	NA
Gm35023	0.2871575	0.05816556	0.65775125	0.59228	NA
Gm35028	0.4545458	0.04459257	0.5532677	0.6563673	NA
Gm35031	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Gm35035	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm35037	7.872778	-0.2875302	0.48716503	0.054212	0.1230817
Gm35039	66.20556	-0.04733875	0.14998809	0.6165178	0.7640717
Gm35048	7.353385	-0.2834604	0.48511429	0.05592252	0.1264263
Gm35049	12.95088	-0.0415726	0.23668874	0.6644945	0.7982019
Gm35058	0.592158	0.1355442	0.71506686	0.270636	NA
Gm35062	0.6937598	-0.05512937	0.52445388	0.5767499	NA
Gm35063	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm35065	45.96916	-0.9140482	0.3407602	0.0001019144	0.0004640274
Gm35066	21.37396	-0.05360711	0.20454211	0.5823919	0.7392949
Gm35071	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm35076	3.094587	0.06728086	0.34023757	0.4753941	0.6482814
Gm35081	0.6745062	-0.05338371	0.50661813	0.5831756	NA
Gm35082	1.280143	-0.06933289	0.44070025	0.4666512	NA
Gm35089	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm3509	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm3510	0.2802662	-0.0389998	0.63795147	0.7126336	NA
Gm35101	0.132414	0.0292821	0.64447795	0.7817193	NA
Gm35102	0.987655	-0.03833675	0.4375746	0.6745515	NA
Gm35105	0.132414	0.0292821	0.64447795	0.7817193	NA
Gm35112	2.167403	-0.04569443	0.34840843	0.6126604	0.7613311
Gm35113	2.17105	0.3769258	0.87768226	0.04490983	0.1055766
Gm35116	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm35117	0.7257007	0.01195289	0.44477062	0.8947471	NA
Gm3512	1.136622	-0.009149212	0.41375753	0.9175138	NA
Gm35125	0.1592916	0.0292821	0.64447795	0.7817193	NA
Gm35149	0.8116379	0.01617338	0.46157133	0.859968	NA
Gm35150	3.454214	0.1608939	0.45841744	0.1653217	0.3022897
Gm35158	0.4422523	-0.01316757	0.53395109	0.8924563	NA
Gm35162	38.3998	-0.1354015	0.20996065	0.2070063	0.3601045
Gm35165	0.2706129	-0.03723025	0.65275048	0.7269156	NA
Gm35167	0.1353064	-0.01715302	0.63533576	0.8698261	NA
Gm35170	0.594747	-0.09880551	0.64494101	0.3799312	NA
Gm35172	0.3030791	-0.03740549	0.62370747	0.7214165	NA
Gm35181	0.4365781	0.04256382	0.55532852	0.6711664	NA
Gm35189	9.49788	0.08922995	0.27376388	0.3798387	0.5579328
Gm35190	2.812702	-0.08881574	0.3757178	0.3647754	0.5420128
Gm35196	0.1449557	-0.01715302	0.63533576	0.8698261	NA
Gm35197	0.3097805	0.05851198	0.67797904	0.5939596	NA
Gm35200	0.4252595	-0.06757485	0.62362443	0.5289129	NA
Gm35203	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm35206	1.131649	-0.05405058	0.44365764	0.5621814	NA
Gm3521	0.6069379	0.07794316	0.57060386	0.4559475	NA
Gm35215	0.1548903	0.0292821	0.64447795	0.7817193	NA
Gm35217	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm35218	0.1353064	-0.01715302	0.63533576	0.8698261	NA
Gm35219	1.856732	0.08077659	0.40739186	0.4017997	0.5786862
Gm35227	0.2899114	-0.03869044	0.65414539	0.717102	NA
Gm35229	0.5562327	-0.100073	0.62836386	0.3696716	NA
Gm35231	0.1373443	-0.01715302	0.63533576	0.8698261	NA
Gm35236	0.1379744	-0.01715302	0.63533576	0.8698261	NA
Gm35239	1.135425	0.02630529	0.38637527	0.7651722	NA
Gm35243	0.4548015	0.04307006	0.57629469	0.672545	NA
Gm35248	8.451781	-0.0169598	0.28526104	0.8517008	0.9181417
Gm35253	2.863833	-0.2208046	0.60638067	0.1034523	0.2087599
Gm35254	1.547143	-0.1020029	0.49250225	0.3235234	0.4971516
Gm35265	0.2922474	0.009651294	0.60899108	0.9252741	NA
Gm35266	70.57603	0.01332478	0.15428491	0.8874132	0.9364328
